length,probability_a,probability_b,optimal_lipschitz_function
9.029999999999999361e+00,1.059715868633226974e-91,1.447930819639973289e-248,5.589999999999925251e+00
9.040000000000000924e+00,3.586738264019783973e-92,3.067233848812122403e-249,5.599999999999925038e+00
9.050000000000000711e+00,1.196073538257412338e-92,6.486766649455647090e-250,5.609999999999924825e+00
9.060000000000000497e+00,3.925291697875884141e-93,1.369596120244926073e-250,5.619999999999924611e+00
9.070000000000000284e+00,1.265970803819513725e-93,2.886955947248108883e-251,5.629999999999924398e+00
9.080000000000000071e+00,4.005237265243492429e-94,6.075356073531114123e-252,5.639999999999924185e+00
9.089999999999999858e+00,1.240152139577255041e-94,1.276402945597747041e-252,5.649999999999923972e+00
9.099999999999999645e+00,3.746618564893773634e-95,2.677249708382791225e-253,5.659999999999923759e+00
9.109999999999999432e+00,1.099887548889124374e-95,5.606289528223219388e-254,5.669999999999923546e+00
9.120000000000000995e+00,3.120056036653844805e-96,1.172055733158053590e-254,5.679999999999923332e+00
9.130000000000000782e+00,8.484309492257277893e-97,2.446288312973123875e-255,5.689999999999923119e+00
9.140000000000000568e+00,2.185682977612099923e-97,5.097464260439069367e-256,5.699999999999922906e+00
9.150000000000000355e+00,5.237562551773275582e-98,1.060445725786724565e-256,5.709999999999922693e+00
9.160000000000000142e+00,1.133083699661861300e-98,2.202474780958591468e-257,5.719999999999922480e+00
9.169999999999999929e+00,2.104646137762293571e-99,4.566907527480649697e-258,5.729999999999922267e+00
9.179999999999999716e+00,3.145091934392643549e-100,9.454156766706564957e-259,5.739999999999922053e+00
9.189999999999999503e+00,4.816521387007021053e-101,1.953948983261121494e-259,5.749999999999921840e+00
9.200000000000001066e+00,2.623757963810053126e-101,4.031753867991228937e-260,5.759999999999921627e+00
9.210000000000000853e+00,2.334702465376239669e-101,8.305498460624376103e-261,5.769999999999921414e+00
9.220000000000000639e+00,1.682430997249446589e-101,1.708161076606940112e-261,5.779999999999921201e+00
9.230000000000000426e+00,1.013175568680378845e-101,3.507388691745257282e-262,5.789999999999920988e+00
9.240000000000000213e+00,5.416362175591282778e-102,7.190042489197857673e-263,5.799999999999920774e+00
9.250000000000000000e+00,2.667276150620481388e-102,1.471539844135518035e-263,5.809999999999920561e+00
9.259999999999999787e+00,1.237197141578152593e-102,3.006810992957423600e-264,5.819999999999920348e+00
9.269999999999999574e+00,5.482093025112819011e-103,6.133866108463668430e-265,5.829999999999920135e+00
9.279999999999999361e+00,2.342478455693567461e-103,1.249272087342960711e-265,5.839999999999919922e+00
9.290000000000000924e+00,9.715713335084046524e-104,2.540240792939693464e-266,5.849999999999919709e+00
9.300000000000000711e+00,3.930109285848304935e-104,5.156895863101596704e-267,5.859999999999919496e+00
9.310000000000000497e+00,1.555979412830181272e-104,1.045196589139895841e-267,5.869999999999919282e+00
9.320000000000000284e+00,6.045765451599195332e-105,2.114970297921151959e-268,5.879999999999919069e+00
9.330000000000000071e+00,2.310313597796730694e-105,4.272752597287963169e-269,5.889999999999918856e+00
9.339999999999999858e+00,8.697633460322424476e-106,8.618048311834760242e-270,5.899999999999918643e+00
9.349999999999999645e+00,3.230293091653155955e-106,1.735434881245647238e-270,5.909999999999918430e+00
9.359999999999999432e+00,1.184918922742949295e-106,3.489044083734201280e-271,5.919999999999918217e+00
9.370000000000000995e+00,4.296901920521504281e-107,7.003317940040171053e-272,5.929999999999918003e+00
9.380000000000000782e+00,1.541675953260019185e-107,1.403463090856020325e-272,5.939999999999917790e+00
9.390000000000000568e+00,5.476486022926434866e-108,2.808008566054100764e-273,5.949999999999917577e+00
9.400000000000000355e+00,1.927267639206474796e-108,5.609144825069705722e-274,5.959999999999917364e+00
9.410000000000000142e+00,6.722648090333709483e-109,1.118655037995413600e-274,5.969999999999917151e+00
9.419999999999999929e+00,2.325398330066423139e-109,2.227396473202655502e-275,5.979999999999916938e+00
9.429999999999999716e+00,7.979785127489684687e-110,4.427934601288510425e-276,5.989999999999916724e+00
9.439999999999999503e+00,2.717576730741168711e-110,8.788357249361942447e-277,5.999999999999916511e+00
9.450000000000001066e+00,9.187849153591999465e-111,1.741476229004410121e-277,6.009999999999916298e+00
9.460000000000000853e+00,3.084744412422271837e-111,3.445333359835998905e-278,6.019999999999916085e+00
9.470000000000000639e+00,1.028771533076846018e-111,6.805331808956146899e-279,6.029999999999915872e+00
9.480000000000000426e+00,3.408985969583123145e-112,1.342060900636658857e-279,6.039999999999915659e+00
9.490000000000000213e+00,1.122645140990546429e-112,2.642411865220776637e-280,6.049999999999915445e+00
9.500000000000000000e+00,3.675097556227382635e-113,5.194391389050811602e-281,6.059999999999915232e+00
9.509999999999999787e+00,1.196181255228376702e-113,1.019471770542881641e-281,6.069999999999915019e+00
9.519999999999999574e+00,3.871818399491486923e-114,1.997664799942096774e-282,6.079999999999914806e+00
9.529999999999999361e+00,1.246542611888107985e-114,3.908205660018932535e-283,6.089999999999914593e+00
9.540000000000000924e+00,3.992588359419694818e-115,7.633787773481667164e-284,6.099999999999914380e+00
9.550000000000000711e+00,1.272435026284146999e-115,1.488713528516215791e-284,6.109999999999914166e+00
9.560000000000000497e+00,4.035771202303257857e-116,2.898618552233450877e-285,6.119999999999913953e+00
9.570000000000000284e+00,1.274094335923662846e-116,5.634824288314461832e-286,6.129999999999913740e+00
9.580000000000000071e+00,4.004363008145149447e-117,1.093653037913245786e-286,6.139999999999913527e+00
9.589999999999999858e+00,1.253122122742551050e-117,2.119283815116832976e-287,6.149999999999913314e+00
9.599999999999999645e+00,3.905273946491272790e-118,4.100242540258320658e-288,6.159999999999913101e+00
9.609999999999999432e+00,1.212206606747219393e-118,7.920294601803873533e-289,6.169999999999912887e+00
9.620000000000000995e+00,3.748319095986965394e-119,1.527513234579580471e-289,6.179999999999912674e+00
9.630000000000000782e+00,1.154776001528515639e-119,2.941311210832798756e-290,6.189999999999912461e+00
9.640000000000000568e+00,3.545074885511632339e-120,5.654703241384167183e-291,6.199999999999912248e+00
9.650000000000000355e+00,1.084633975427813541e-120,1.085405437877255966e-291,6.209999999999912035e+00
9.660000000000000142e+00,3.307752437102118440e-121,2.080118105638828272e-292,6.219999999999911822e+00
9.669999999999999929e+00,1.005621553920591299e-121,3.980139662663950662e-293,6.229999999999911608e+00
9.679999999999999716e+00,3.048212486689316954e-122,7.603673061173970786e-294,6.239999999999911395e+00
9.689999999999999503e+00,9.213389032551322863e-123,1.450320056365221956e-294,6.249999999999911182e+00
9.700000000000001066e+00,2.777206393744044413e-123,2.761976969856795445e-295,6.259999999999910969e+00
9.710000000000000853e+00,8.349466217276432905e-124,5.251610676104532669e-296,6.269999999999910756e+00
9.720000000000000639e+00,2.503882685757058783e-124,9.969692142344386725e-297,6.279999999999910543e+00
9.730000000000000426e+00,7.490521040761301254e-125,1.889679772062744014e-297,6.289999999999910330e+00
9.740000000000000213e+00,2.235556475064941687e-125,3.576122660111242170e-298,6.299999999999910116e+00
9.750000000000000000e+00,6.656744389924308349e-126,6.757013844884085768e-299,6.309999999999909903e+00
9.759999999999999787e+00,1.977705784077460927e-126,1.274723240984279930e-299,6.319999999999909690e+00
9.769999999999999574e+00,5.862726016479222750e-127,2.401022194960719074e-300,6.329999999999909477e+00
9.779999999999999361e+00,1.734137586692659636e-127,4.515398687283473047e-301,6.339999999999909264e+00
9.790000000000000924e+00,5.118170272480261729e-128,8.478444234328934159e-302,6.349999999999909051e+00
9.800000000000000711e+00,1.507257904757305521e-128,1.589486529120294452e-302,6.359999999999908837e+00
9.810000000000000497e+00,4.428838528260710630e-129,2.975216902117776266e-303,6.369999999999908624e+00
9.820000000000000284e+00,1.298383135044897519e-129,5.560348207683520779e-304,6.379999999999908411e+00
9.830000000000000071e+00,3.797534740502254265e-130,1.037546094449358722e-304,6.389999999999908198e+00
9.839999999999999858e+00,1.108041022781864756e-130,1.933015521363609975e-305,6.399999999999907985e+00
9.849999999999999645e+00,3.224995267444115470e-131,3.595723509670527081e-306,6.409999999999907772e+00
9.859999999999999432e+00,9.362257609765971827e-132,6.678219979830799653e-307,6.419999999999907558e+00
9.870000000000000995e+00,2.710598152757852412e-132,1.238394769115490319e-307,6.429999999999907345e+00
9.880000000000000782e+00,7.825890243118273432e-133,2.292883181409664208e-308,6.439999999999907132e+00
9.890000000000000568e+00,2.252860201269268555e-133,4.238670460648847420e-309,6.449999999999906919e+00
9.900000000000000355e+00,6.465643593680907406e-134,7.823530051642983155e-310,6.459999999999906706e+00
9.910000000000000142e+00,1.849734175951026353e-134,1.441788994374054387e-310,6.469999999999906493e+00
9.919999999999999929e+00,5.274341865498257482e-135,2.652937247369100254e-311,6.479999999999906279e+00
9.929999999999999716e+00,1.498748488119550508e-135,4.873927211740031445e-312,6.489999999999906066e+00
9.939999999999999503e+00,4.243557158215870463e-136,8.940429048991422149e-313,6.499999999999905853e+00
9.950000000000001066e+00,1.197046283191071315e-136,1.637440062867270958e-313,6.509999999999905640e+00
9.960000000000000853e+00,3.363643320800707896e-137,2.994336885567219848e-314,6.519999999999905427e+00
9.970000000000000639e+00,9.413811898068985249e-138,5.467195107358181882e-315,6.529999999999905214e+00
9.980000000000000426e+00,2.623712600326140316e-138,9.966842992291609111e-316,6.539999999999905000e+00
9.990000000000000213e+00,7.281166354825518452e-139,1.814179506403436004e-316,6.549999999999904787e+00
1.000000000000000000e+01,2.011678715775656714e-139,3.297106574138599830e-317,6.559999999999904574e+00
1.000999999999999979e+01,5.532590563879015587e-140,5.982962048161451214e-318,6.569999999999904361e+00
1.001999999999999957e+01,1.514433299663705849e-140,1.084004730257986980e-318,6.579999999999904148e+00
1.002999999999999936e+01,4.125371403090342858e-141,1.960995954908491658e-319,6.589999999999903935e+00
1.004000000000000092e+01,1.118167365958844514e-141,3.541956615035896475e-320,6.599999999999903721e+00
1.005000000000000071e+01,3.015232803331071349e-142,6.388268800727317816e-321,6.609999999999903508e+00
1.006000000000000050e+01,8.088058137930059148e-143,1.151172954810104448e-321,6.619999999999903295e+00
1.007000000000000028e+01,2.157822204301090876e-143,2.075075712533235486e-322,6.629999999999903082e+00
1.008000000000000007e+01,5.724966280188315763e-144,3.952525166729972353e-323,6.639999999999902869e+00
1.008999999999999986e+01,1.510264821615896206e-144,4.940656458412465442e-324,6.649999999999902656e+00
1.009999999999999964e+01,3.960884052016340838e-145,0.000000000000000000e+00,6.659999999999902442e+00
1.010999999999999943e+01,1.032582453926905750e-145,0.000000000000000000e+00,6.669999999999902229e+00
1.012000000000000099e+01,2.675373241626787866e-146,0.000000000000000000e+00,6.679999999999902016e+00
1.013000000000000078e+01,6.888159240903131387e-147,0.000000000000000000e+00,6.689999999999901803e+00
1.014000000000000057e+01,1.762025188518663754e-147,0.000000000000000000e+00,6.699999999999901590e+00
1.015000000000000036e+01,4.477559246631469327e-148,0.000000000000000000e+00,6.709999999999901377e+00
1.016000000000000014e+01,1.130110410393969175e-148,0.000000000000000000e+00,6.719999999999901164e+00
1.016999999999999993e+01,2.832576835865063483e-149,0.000000000000000000e+00,6.729999999999900950e+00
1.017999999999999972e+01,7.049487746982916822e-150,0.000000000000000000e+00,6.739999999999900737e+00
1.018999999999999950e+01,1.741757690652820185e-150,0.000000000000000000e+00,6.749999999999900524e+00
1.020000000000000107e+01,4.271901373589031296e-151,0.000000000000000000e+00,6.759999999999900311e+00
1.021000000000000085e+01,1.039975025249728091e-151,0.000000000000000000e+00,6.769999999999900098e+00
1.022000000000000064e+01,2.512943754995374906e-152,0.000000000000000000e+00,6.779999999999899885e+00
1.023000000000000043e+01,6.027386718410924105e-153,0.000000000000000000e+00,6.789999999999899671e+00
1.024000000000000021e+01,1.435315605338579512e-153,0.000000000000000000e+00,6.799999999999899458e+00
1.025000000000000000e+01,3.394749971429614191e-154,0.000000000000000000e+00,6.809999999999899245e+00
1.025999999999999979e+01,7.979982411949559718e-155,0.000000000000000000e+00,6.819999999999899032e+00
1.026999999999999957e+01,1.866351790046925379e-155,0.000000000000000000e+00,6.829999999999898819e+00
1.027999999999999936e+01,4.349929671568170568e-156,0.000000000000000000e+00,6.839999999999898606e+00
1.029000000000000092e+01,1.012695389100838355e-156,0.000000000000000000e+00,6.849999999999898392e+00
1.030000000000000071e+01,2.362539352051301452e-157,0.000000000000000000e+00,6.859999999999898179e+00
1.031000000000000050e+01,5.546382856512060250e-158,0.000000000000000000e+00,6.869999999999897966e+00
1.032000000000000028e+01,1.317046488860307895e-158,0.000000000000000000e+00,6.879999999999897753e+00
1.033000000000000007e+01,3.181444878245984420e-159,0.000000000000000000e+00,6.889999999999897540e+00
1.033999999999999986e+01,7.860695103654179650e-160,0.000000000000000000e+00,6.899999999999897327e+00
1.034999999999999964e+01,1.994976810033742719e-160,0.000000000000000000e+00,6.909999999999897113e+00
1.035999999999999943e+01,5.210547324504017174e-161,0.000000000000000000e+00,6.919999999999896900e+00
1.037000000000000099e+01,1.399288053097265846e-161,0.000000000000000000e+00,6.929999999999896687e+00
1.038000000000000078e+01,3.850560833579121626e-162,0.000000000000000000e+00,6.939999999999896474e+00
1.039000000000000057e+01,1.080320443378225001e-162,0.000000000000000000e+00,6.949999999999896261e+00
1.040000000000000036e+01,3.073213732865790839e-163,0.000000000000000000e+00,6.959999999999896048e+00
1.041000000000000014e+01,8.818680418977609544e-164,0.000000000000000000e+00,6.969999999999895834e+00
1.041999999999999993e+01,2.541626475446354506e-164,0.000000000000000000e+00,6.979999999999895621e+00
1.042999999999999972e+01,7.332823360847481523e-165,0.000000000000000000e+00,6.989999999999895408e+00
1.043999999999999950e+01,2.112674847789616085e-165,0.000000000000000000e+00,6.999999999999895195e+00
1.045000000000000107e+01,6.068380432129829419e-166,0.000000000000000000e+00,7.009999999999894982e+00
1.046000000000000085e+01,1.735871387384831781e-166,0.000000000000000000e+00,7.019999999999894769e+00
1.047000000000000064e+01,4.941669085729774868e-167,0.000000000000000000e+00,7.029999999999894555e+00
1.048000000000000043e+01,1.399504095814745069e-167,0.000000000000000000e+00,7.039999999999894342e+00
1.049000000000000021e+01,3.942187606105204703e-168,0.000000000000000000e+00,7.049999999999894129e+00
1.050000000000000000e+01,1.104425929033441018e-168,0.000000000000000000e+00,7.059999999999893916e+00
1.050999999999999979e+01,3.077372384534330178e-169,0.000000000000000000e+00,7.069999999999893703e+00
1.051999999999999957e+01,8.528948103955871360e-170,0.000000000000000000e+00,7.079999999999893490e+00
1.052999999999999936e+01,2.351368452798758954e-170,0.000000000000000000e+00,7.089999999999893276e+00
1.054000000000000092e+01,6.449069704081323405e-171,0.000000000000000000e+00,7.099999999999893063e+00
1.055000000000000071e+01,1.759808440256166766e-171,0.000000000000000000e+00,7.109999999999892850e+00
1.056000000000000050e+01,4.778189091353645522e-172,0.000000000000000000e+00,7.119999999999892637e+00
1.057000000000000028e+01,1.290993537162703029e-172,0.000000000000000000e+00,7.129999999999892424e+00
1.058000000000000007e+01,3.471168531249391979e-173,0.000000000000000000e+00,7.139999999999892211e+00
1.058999999999999986e+01,9.288404704071603177e-174,0.000000000000000000e+00,7.149999999999891998e+00
1.059999999999999964e+01,2.473650218378530029e-174,0.000000000000000000e+00,7.159999999999891784e+00
1.060999999999999943e+01,6.556628253025874333e-175,0.000000000000000000e+00,7.169999999999891571e+00
1.062000000000000099e+01,1.729725975682637539e-175,0.000000000000000000e+00,7.179999999999891358e+00
1.063000000000000078e+01,4.541867315151047778e-176,0.000000000000000000e+00,7.189999999999891145e+00
1.064000000000000057e+01,1.187011711873861697e-176,0.000000000000000000e+00,7.199999999999890932e+00
1.065000000000000036e+01,3.087732688984746842e-177,0.000000000000000000e+00,7.209999999999890719e+00
1.066000000000000014e+01,7.994427839243120657e-178,0.000000000000000000e+00,7.219999999999890505e+00
1.066999999999999993e+01,2.060134403217837920e-178,0.000000000000000000e+00,7.229999999999890292e+00
1.067999999999999972e+01,5.283973939263700022e-179,0.000000000000000000e+00,7.239999999999890079e+00
1.068999999999999950e+01,1.348896118491213080e-179,0.000000000000000000e+00,7.249999999999889866e+00
1.070000000000000107e+01,3.427239297353364216e-180,0.000000000000000000e+00,7.259999999999889653e+00
1.071000000000000085e+01,8.666696534284680719e-181,0.000000000000000000e+00,7.269999999999889440e+00
1.072000000000000064e+01,2.181228149151562895e-181,0.000000000000000000e+00,7.279999999999889226e+00
1.073000000000000043e+01,5.463640558349209408e-182,0.000000000000000000e+00,7.289999999999889013e+00
1.074000000000000021e+01,1.362046726775258895e-182,0.000000000000000000e+00,7.299999999999888800e+00
1.075000000000000000e+01,3.379296494377774847e-183,0.000000000000000000e+00,7.309999999999888587e+00
1.075999999999999979e+01,8.344124334188008805e-184,0.000000000000000000e+00,7.319999999999888374e+00
1.076999999999999957e+01,2.050460540931946810e-184,0.000000000000000000e+00,7.329999999999888161e+00
1.077999999999999936e+01,5.014578750427757338e-185,0.000000000000000000e+00,7.339999999999887947e+00
1.079000000000000092e+01,1.220467637080742719e-185,0.000000000000000000e+00,7.349999999999887734e+00
1.080000000000000071e+01,2.956128809982219210e-186,0.000000000000000000e+00,7.359999999999887521e+00
1.081000000000000050e+01,7.125613739672404383e-187,0.000000000000000000e+00,7.369999999999887308e+00
1.082000000000000028e+01,1.709305092693101415e-187,0.000000000000000000e+00,7.379999999999887095e+00
1.083000000000000007e+01,4.080484607020389751e-188,0.000000000000000000e+00,7.389999999999886882e+00
1.083999999999999986e+01,9.693821813593484121e-189,0.000000000000000000e+00,7.399999999999886668e+00
1.084999999999999964e+01,2.291740644092026900e-189,0.000000000000000000e+00,7.409999999999886455e+00
1.085999999999999943e+01,5.391612780649211292e-190,0.000000000000000000e+00,7.419999999999886242e+00
1.087000000000000099e+01,1.262263102176641963e-190,0.000000000000000000e+00,7.429999999999886029e+00
1.088000000000000078e+01,2.940719732983275751e-191,0.000000000000000000e+00,7.439999999999885816e+00
1.089000000000000057e+01,6.817479267389825764e-192,0.000000000000000000e+00,7.449999999999885603e+00
1.090000000000000036e+01,1.572727625228405975e-192,0.000000000000000000e+00,7.459999999999885389e+00
1.091000000000000014e+01,3.610229399864385611e-193,0.000000000000000000e+00,7.469999999999885176e+00
1.091999999999999993e+01,8.246291117857522521e-194,0.000000000000000000e+00,7.479999999999884963e+00
1.092999999999999972e+01,1.874195242392851664e-194,0.000000000000000000e+00,7.489999999999884750e+00
1.093999999999999950e+01,4.238299039967367012e-195,0.000000000000000000e+00,7.499999999999884537e+00
1.095000000000000107e+01,9.536206180162615379e-196,0.000000000000000000e+00,7.509999999999884324e+00
1.096000000000000085e+01,2.134773475870120733e-196,0.000000000000000000e+00,7.519999999999884110e+00
1.097000000000000064e+01,4.754478745555745850e-197,0.000000000000000000e+00,7.529999999999883897e+00
1.098000000000000043e+01,1.053439254922701457e-197,0.000000000000000000e+00,7.539999999999883684e+00
1.099000000000000021e+01,2.321932155079261646e-198,0.000000000000000000e+00,7.549999999999883471e+00
1.100000000000000000e+01,5.090941272277663254e-199,0.000000000000000000e+00,7.559999999999883258e+00
1.100999999999999979e+01,1.110266028479717030e-199,0.000000000000000000e+00,7.569999999999883045e+00
1.101999999999999957e+01,2.408267199415749994e-200,0.000000000000000000e+00,7.579999999999882832e+00
1.102999999999999936e+01,5.195114507194074774e-201,0.000000000000000000e+00,7.589999999999882618e+00
1.104000000000000092e+01,1.114443365383951314e-201,0.000000000000000000e+00,7.599999999999882405e+00
1.105000000000000071e+01,2.377101396058027897e-202,0.000000000000000000e+00,7.609999999999882192e+00
1.106000000000000050e+01,5.040954201034911752e-203,0.000000000000000000e+00,7.619999999999881979e+00
1.107000000000000028e+01,1.062661519043306272e-203,0.000000000000000000e+00,7.629999999999881766e+00
1.108000000000000007e+01,2.226529630057735628e-204,0.000000000000000000e+00,7.639999999999881553e+00
1.108999999999999986e+01,4.635949618532621773e-205,0.000000000000000000e+00,7.649999999999881339e+00
1.109999999999999964e+01,9.590492143467338312e-206,0.000000000000000000e+00,7.659999999999881126e+00
1.110999999999999943e+01,1.970781833750920840e-206,0.000000000000000000e+00,7.669999999999880913e+00
1.112000000000000099e+01,4.021809526753784224e-207,0.000000000000000000e+00,7.679999999999880700e+00
1.113000000000000078e+01,8.148234018529616333e-208,0.000000000000000000e+00,7.689999999999880487e+00
1.114000000000000057e+01,1.638397609625565827e-208,0.000000000000000000e+00,7.699999999999880274e+00
1.115000000000000036e+01,3.268293878950988725e-209,0.000000000000000000e+00,7.709999999999880060e+00
1.116000000000000014e+01,6.465080009699319152e-210,0.000000000000000000e+00,7.719999999999879847e+00
1.116999999999999993e+01,1.267505513917237185e-210,0.000000000000000000e+00,7.729999999999879634e+00
1.117999999999999972e+01,2.461392392694578898e-211,0.000000000000000000e+00,7.739999999999879421e+00
1.118999999999999950e+01,4.730956705408084520e-212,0.000000000000000000e+00,7.749999999999879208e+00
1.120000000000000107e+01,8.992363896729154626e-213,0.000000000000000000e+00,7.759999999999878995e+00
1.121000000000000085e+01,1.688479897958860749e-213,0.000000000000000000e+00,7.769999999999878781e+00
1.122000000000000064e+01,3.127901113880507788e-214,0.000000000000000000e+00,7.779999999999878568e+00
1.123000000000000043e+01,5.707537094989119778e-215,0.000000000000000000e+00,7.789999999999878355e+00
1.124000000000000021e+01,1.023779293504374968e-215,0.000000000000000000e+00,7.799999999999878142e+00
1.125000000000000000e+01,1.800535832491215366e-216,0.000000000000000000e+00,7.809999999999877929e+00
1.125999999999999979e+01,3.094299349232718338e-217,0.000000000000000000e+00,7.819999999999877716e+00
1.126999999999999957e+01,5.172586439997788993e-218,0.000000000000000000e+00,7.829999999999877502e+00
1.127999999999999936e+01,8.357762775893770818e-219,0.000000000000000000e+00,7.839999999999877289e+00
1.129000000000000092e+01,1.293434464290582634e-219,0.000000000000000000e+00,7.849999999999877076e+00
1.130000000000000071e+01,1.890880628567321972e-220,0.000000000000000000e+00,7.859999999999876863e+00
1.131000000000000050e+01,2.553652228519897612e-221,0.000000000000000000e+00,7.869999999999876650e+00
1.132000000000000028e+01,3.064188467505363802e-222,0.000000000000000000e+00,7.879999999999876437e+00
1.133000000000000007e+01,3.032037991596958525e-223,0.000000000000000000e+00,7.889999999999876223e+00
1.133999999999999986e+01,2.155679251257089480e-224,0.000000000000000000e+00,7.899999999999876010e+00
1.134999999999999964e+01,1.608816376585113251e-225,0.000000000000000000e+00,7.909999999999875797e+00
1.135999999999999943e+01,8.971859468268195119e-226,0.000000000000000000e+00,7.919999999999875584e+00
1.137000000000000099e+01,5.324762962867048508e-226,0.000000000000000000e+00,7.929999999999875371e+00
1.138000000000000078e+01,2.267636105883759833e-226,0.000000000000000000e+00,7.939999999999875158e+00
1.139000000000000057e+01,7.955609111289401498e-227,0.000000000000000000e+00,7.949999999999874944e+00
1.140000000000000036e+01,2.478301092737906070e-227,0.000000000000000000e+00,7.959999999999874731e+00
1.141000000000000014e+01,7.128531797018048705e-228,0.000000000000000000e+00,7.969999999999874518e+00
1.141999999999999993e+01,1.936057654760417550e-228,0.000000000000000000e+00,7.979999999999874305e+00
1.142999999999999972e+01,5.034027655348217507e-229,0.000000000000000000e+00,7.989999999999874092e+00
1.143999999999999950e+01,1.264583621774982198e-229,0.000000000000000000e+00,7.999999999999873879e+00
1.145000000000000107e+01,3.088503380206347602e-230,0.000000000000000000e+00,8.009999999999873666e+00
1.146000000000000085e+01,7.366830711605512220e-231,0.000000000000000000e+00,8.019999999999873452e+00
1.147000000000000064e+01,1.721868194452306318e-231,0.000000000000000000e+00,8.029999999999873239e+00
1.148000000000000043e+01,3.953765766345658947e-232,0.000000000000000000e+00,8.039999999999873026e+00
1.149000000000000021e+01,8.936585376815330445e-233,0.000000000000000000e+00,8.049999999999872813e+00
1.150000000000000000e+01,1.991406397513091612e-233,0.000000000000000000e+00,8.059999999999872600e+00
1.150999999999999979e+01,4.380464968723073778e-234,0.000000000000000000e+00,8.069999999999872387e+00
1.151999999999999957e+01,9.521295462408299632e-235,0.000000000000000000e+00,8.079999999999872173e+00
1.152999999999999936e+01,2.046697565497779818e-235,0.000000000000000000e+00,8.089999999999871960e+00
1.154000000000000092e+01,4.354114778086034689e-236,0.000000000000000000e+00,8.099999999999871747e+00
1.155000000000000071e+01,9.172664508267334267e-237,0.000000000000000000e+00,8.109999999999871534e+00
1.156000000000000050e+01,1.914548468866812717e-237,0.000000000000000000e+00,8.119999999999871321e+00
1.157000000000000028e+01,3.961066023860581026e-238,0.000000000000000000e+00,8.129999999999871108e+00
1.158000000000000007e+01,8.126693292736568960e-239,0.000000000000000000e+00,8.139999999999870894e+00
1.158999999999999986e+01,1.654022864316532787e-239,0.000000000000000000e+00,8.149999999999870681e+00
1.159999999999999964e+01,3.340873352846892939e-240,0.000000000000000000e+00,8.159999999999870468e+00
1.160999999999999943e+01,6.699405928444501185e-241,0.000000000000000000e+00,8.169999999999870255e+00
1.162000000000000099e+01,1.334277268695668220e-241,0.000000000000000000e+00,8.179999999999870042e+00
1.163000000000000078e+01,2.640470666632661113e-242,0.000000000000000000e+00,8.189999999999869829e+00
1.164000000000000057e+01,5.194673145746759525e-243,0.000000000000000000e+00,8.199999999999869615e+00
1.165000000000000036e+01,1.016542789073231672e-243,0.000000000000000000e+00,8.209999999999869402e+00
1.166000000000000014e+01,1.980041940712923812e-244,0.000000000000000000e+00,8.219999999999869189e+00
1.166999999999999993e+01,3.841898524720085978e-245,0.000000000000000000e+00,8.229999999999868976e+00
1.167999999999999972e+01,7.432595176721620914e-246,0.000000000000000000e+00,8.239999999999868763e+00
1.168999999999999950e+01,1.435235285723772112e-246,0.000000000000000000e+00,8.249999999999868550e+00
1.170000000000000107e+01,2.769650213690370992e-247,0.000000000000000000e+00,8.259999999999868336e+00
1.171000000000000085e+01,5.348576836575316587e-248,0.000000000000000000e+00,8.269999999999868123e+00
1.172000000000000064e+01,1.035147170904008542e-248,0.000000000000000000e+00,8.279999999999867910e+00
1.173000000000000043e+01,2.010835536359368713e-249,0.000000000000000000e+00,8.289999999999867697e+00
1.174000000000000021e+01,3.926494469929913981e-250,0.000000000000000000e+00,8.299999999999867484e+00
1.175000000000000000e+01,7.717326481643621930e-251,0.000000000000000000e+00,8.309999999999867271e+00
1.175999999999999979e+01,1.528362914637443904e-251,0.000000000000000000e+00,8.319999999999867057e+00
1.176999999999999957e+01,3.052013451520350044e-252,0.000000000000000000e+00,8.329999999999866844e+00
1.177999999999999936e+01,6.146890273725129092e-253,0.000000000000000000e+00,8.339999999999866631e+00
1.179000000000000092e+01,1.248354878905307214e-253,0.000000000000000000e+00,8.349999999999866418e+00
1.180000000000000071e+01,2.554751308299004962e-254,0.000000000000000000e+00,8.359999999999866205e+00
1.181000000000000050e+01,5.263159075537814393e-255,0.000000000000000000e+00,8.369999999999865992e+00
1.182000000000000028e+01,1.090144500105533986e-255,0.000000000000000000e+00,8.379999999999865778e+00
1.183000000000000007e+01,2.267035449369045739e-256,0.000000000000000000e+00,8.389999999999865565e+00
1.183999999999999986e+01,4.726691855795188809e-257,0.000000000000000000e+00,8.399999999999865352e+00
1.184999999999999964e+01,9.867260095243054098e-258,0.000000000000000000e+00,8.409999999999865139e+00
1.185999999999999943e+01,2.059888604707900276e-258,0.000000000000000000e+00,8.419999999999864926e+00
1.187000000000000099e+01,4.295678016000040759e-259,0.000000000000000000e+00,8.429999999999864713e+00
1.188000000000000078e+01,8.940532737690865975e-260,0.000000000000000000e+00,8.439999999999864500e+00
1.189000000000000057e+01,1.855708860106012890e-260,0.000000000000000000e+00,8.449999999999864286e+00
1.190000000000000036e+01,3.838882665795310631e-261,0.000000000000000000e+00,8.459999999999864073e+00
1.191000000000000014e+01,7.911110739916677376e-262,0.000000000000000000e+00,8.469999999999863860e+00
1.191999999999999993e+01,1.623469226636667030e-262,0.000000000000000000e+00,8.479999999999863647e+00
1.192999999999999972e+01,3.316656124183795339e-263,0.000000000000000000e+00,8.489999999999863434e+00
