length,probability_a,probability_b,optimal_lipschitz_function
1.162000000000000099e+01,2.524248675969813407e-136,6.843746083478865985e-224,6.539999999999948521e+00
1.164000000000000057e+01,4.840766552723067151e-137,9.792385131430626167e-225,6.559999999999948095e+00
1.166000000000000014e+01,9.202566877597877256e-138,1.397270121791724687e-225,6.579999999999947669e+00
1.167999999999999972e+01,1.734039096639438426e-138,1.988250183721442428e-226,6.599999999999947242e+00
1.170000000000000107e+01,3.238194109678928831e-139,2.821382325854959671e-227,6.619999999999946816e+00
1.172000000000000064e+01,5.992063591270197800e-140,3.992588750749540567e-228,6.639999999999946390e+00
1.174000000000000021e+01,1.098527766223119940e-140,5.634435547739906088e-229,6.659999999999945963e+00
1.175999999999999979e+01,1.994959933275552196e-141,7.929593411704621957e-230,6.679999999999945537e+00
1.177999999999999936e+01,3.588137511340675026e-142,1.112903622439284406e-230,6.699999999999945111e+00
1.180000000000000071e+01,6.390502594521518756e-143,1.557656837952973788e-231,6.719999999999944684e+00
1.182000000000000028e+01,1.126802756316112899e-143,2.174177849224435351e-232,6.739999999999944258e+00
1.183999999999999986e+01,1.966624853602428821e-144,3.026417589728662305e-233,6.759999999999943832e+00
1.185999999999999943e+01,3.396798329763533014e-145,4.201211960397919699e-234,6.779999999999943405e+00
1.188000000000000078e+01,5.805107951042870407e-146,5.816125053882455860e-235,6.799999999999942979e+00
1.190000000000000036e+01,9.814555049859997206e-147,8.029855377971561733e-236,6.819999999999942553e+00
1.191999999999999993e+01,1.641335961261430317e-147,1.105599912872931984e-236,6.839999999999942126e+00
1.193999999999999950e+01,2.715012068642227428e-148,1.518119605579086485e-237,6.859999999999941700e+00
1.196000000000000085e+01,4.442537552092971721e-149,2.078897780227460157e-238,6.879999999999941274e+00
1.198000000000000043e+01,7.192906201138660215e-150,2.839101143657279839e-239,6.899999999999940847e+00
1.200000000000000000e+01,1.153089433415465261e-150,3.866790135298643794e-240,6.919999999999940421e+00
1.201999999999999957e+01,1.832293209625259756e-151,5.252230407744864130e-241,6.939999999999939995e+00
1.204000000000000092e+01,2.891399205728664771e-152,7.114785094879168887e-242,6.959999999999939568e+00
1.206000000000000050e+01,4.544245865531602894e-153,9.611829708769730752e-243,6.979999999999939142e+00
1.208000000000000007e+01,7.143555235323078027e-154,1.295024621645487297e-243,6.999999999999938716e+00
1.209999999999999964e+01,1.129889661670462102e-154,1.740119476653596399e-244,7.019999999999938289e+00
1.212000000000000099e+01,1.811717470618676758e-155,2.331903640089014733e-245,7.039999999999937863e+00
1.214000000000000057e+01,2.969919958357954880e-156,3.116549465654806664e-246,7.059999999999937437e+00
1.216000000000000014e+01,5.016656218991425955e-157,4.154040614748561411e-247,7.079999999999937010e+00
1.217999999999999972e+01,8.777367452492849276e-158,5.522072921705168252e-248,7.099999999999936584e+00
1.220000000000000107e+01,1.592120987038918609e-158,7.320986620006265790e-249,7.119999999999936158e+00
1.222000000000000064e+01,2.982877100905942388e-159,9.679982092572806381e-250,7.139999999999935731e+00
1.224000000000000021e+01,5.732143603979567229e-160,1.276492727163766846e-250,7.159999999999935305e+00
1.225999999999999979e+01,1.120692920031180925e-160,1.678813169799031347e-251,7.179999999999934879e+00
1.228000000000000114e+01,2.212343624179246818e-161,2.202054181240129932e-252,7.199999999999934452e+00
1.230000000000000071e+01,4.382888679559013664e-162,2.880690624279735345e-253,7.219999999999934026e+00
1.232000000000000028e+01,8.675126133601953432e-163,3.758457080937531784e-254,7.239999999999933600e+00
1.233999999999999986e+01,1.710394070532084276e-163,4.890669301941932547e-255,7.259999999999933173e+00
1.235999999999999943e+01,3.352788901355799079e-164,6.347081745334568335e-256,7.279999999999932747e+00
1.238000000000000078e+01,6.527360109973610709e-165,8.215392928109358839e-257,7.299999999999932321e+00
1.240000000000000036e+01,1.261410088345629649e-165,1.060553059186565419e-257,7.319999999999931894e+00
1.241999999999999993e+01,2.419245197965771800e-166,1.365487193048563433e-258,7.339999999999931468e+00
1.243999999999999950e+01,4.604892093512047703e-167,1.753458061819175581e-259,7.359999999999931042e+00
1.246000000000000085e+01,8.700428994130265216e-168,2.245727237056378087e-260,7.379999999999930616e+00
1.248000000000000043e+01,1.632066652631972767e-168,2.868625450519107715e-261,7.399999999999930189e+00
1.250000000000000000e+01,3.040307592935666026e-169,3.654662263972460316e-262,7.419999999999929763e+00
1.251999999999999957e+01,5.625840720027401544e-170,4.643853941441593828e-263,7.439999999999929337e+00
1.254000000000000092e+01,1.034309533353120668e-170,5.885306601929829990e-264,7.459999999999928910e+00
1.256000000000000050e+01,1.889735782032094136e-171,7.439096731002493351e-265,7.479999999999928484e+00
1.258000000000000007e+01,3.431807208986218901e-172,9.378496525400505225e-266,7.499999999999928058e+00
1.259999999999999964e+01,6.195673355392480304e-173,1.179259730505028018e-266,7.519999999999927631e+00
1.262000000000000099e+01,1.112140101084721569e-173,1.478939030224071010e-267,7.539999999999927205e+00
1.264000000000000057e+01,1.985120489532135284e-174,1.849937045754918755e-268,7.559999999999926779e+00
1.266000000000000014e+01,3.523806309981530467e-175,2.307973532059402338e-269,7.579999999999926352e+00
1.267999999999999972e+01,6.221108394753357708e-176,2.871925764680878976e-270,7.599999999999925926e+00
1.270000000000000107e+01,1.092394139235679523e-176,3.564391664346930989e-271,7.619999999999925500e+00
1.272000000000000064e+01,1.907944012896921910e-177,4.412337885870266690e-272,7.639999999999925073e+00
1.274000000000000021e+01,3.314667397326220322e-178,5.447842519829046071e-273,7.659999999999924647e+00
1.275999999999999979e+01,5.728108989448414990e-179,6.708942522931292045e-274,7.679999999999924221e+00
1.278000000000000114e+01,9.846568090887845996e-180,8.240596347879368916e-275,7.699999999999923794e+00
1.280000000000000071e+01,1.683694444293351501e-180,1.009577245100981677e-275,7.719999999999923368e+00
1.282000000000000028e+01,2.863826816579086219e-181,1.233667437704248902e-276,7.739999999999922942e+00
1.283999999999999986e+01,4.845448950138922012e-182,1.503611291222771247e-277,7.759999999999922515e+00
1.285999999999999943e+01,8.154976274580501259e-183,1.827903531401675831e-278,7.779999999999922089e+00
1.288000000000000078e+01,1.365242177172094589e-183,2.216422081840856031e-279,7.799999999999921663e+00
1.290000000000000036e+01,2.273482083347715761e-184,2.680615044485980567e-280,7.819999999999921236e+00
1.291999999999999993e+01,3.765863974349417724e-185,3.233705751191840216e-281,7.839999999999920810e+00
1.293999999999999950e+01,6.204766770494692083e-186,3.890916319408350025e-282,7.859999999999920384e+00
1.296000000000000085e+01,1.016882421732880188e-186,4.669709884369088095e-283,7.879999999999919957e+00
1.298000000000000043e+01,1.657667745358878970e-187,5.590051362700187987e-284,7.899999999999919531e+00
1.300000000000000000e+01,2.687838053997546442e-188,6.674686224370267964e-285,7.919999999999919105e+00
1.301999999999999957e+01,4.334962674428197694e-189,7.949436308505886594e-286,7.939999999999918678e+00
1.304000000000000092e+01,6.954124349830419202e-190,9.443511212078370376e-287,7.959999999999918252e+00
1.306000000000000050e+01,1.109616458004429192e-190,1.118983320851325888e-287,7.979999999999917826e+00
1.308000000000000007e+01,1.761065415172199788e-191,1.322537301725818737e-288,7.999999999999917399e+00
1.309999999999999964e+01,2.780028688625013603e-192,1.559149304860913299e-289,8.019999999999917861e+00
1.312000000000000099e+01,4.365092106479177100e-193,1.833429399621232570e-290,8.039999999999917435e+00
1.314000000000000057e+01,6.817216168217969861e-194,2.150495985067091513e-291,8.059999999999917009e+00
1.316000000000000014e+01,1.058983797793157843e-194,2.516009557232004055e-292,8.079999999999916582e+00
1.317999999999999972e+01,1.636209915876851949e-195,2.936205080305329047e-293,8.099999999999916156e+00
1.320000000000000107e+01,2.514517628225510299e-196,3.417922213258665955e-294,8.119999999999915730e+00
1.322000000000000064e+01,3.843565828089517516e-197,3.968632558318794045e-295,8.139999999999915303e+00
1.324000000000000021e+01,5.843530559629040293e-198,4.596463016101487504e-296,8.159999999999914877e+00
1.325999999999999979e+01,8.836377823586472854e-199,5.310214256684593139e-297,8.179999999999914451e+00
1.328000000000000114e+01,1.329005791983374085e-199,6.119373249162449037e-298,8.199999999999914024e+00
1.330000000000000071e+01,1.988051864679303834e-200,7.034118737235866630e-299,8.219999999999913598e+00
1.332000000000000028e+01,2.957809219625099311e-201,8.065318508249970302e-300,8.239999999999913172e+00
1.333999999999999986e+01,4.376694239655046719e-202,9.224517280974592870e-301,8.259999999999912745e+00
1.335999999999999943e+01,6.440896332754241904e-203,1.052391403651075383e-301,8.279999999999912319e+00
1.338000000000000078e+01,9.426689896407023806e-204,1.197632764009666748e-302,8.299999999999911893e+00
1.340000000000000036e+01,1.372056021201589408e-204,1.359514965218245743e-303,8.319999999999911466e+00
1.341999999999999993e+01,1.985953442090673981e-205,1.539428330755419599e-304,8.339999999999911040e+00
1.343999999999999950e+01,2.858469561430561024e-206,1.738806775370823424e-305,8.359999999999910614e+00
1.346000000000000085e+01,4.091152799455651608e-207,1.959118678577270321e-306,8.379999999999910187e+00
1.348000000000000043e+01,5.822147747418070627e-208,2.201856149605643694e-307,8.399999999999909761e+00
1.350000000000000000e+01,8.237988049550314715e-209,2.468522647203727909e-308,8.419999999999909335e+00
1.351999999999999957e+01,1.158861543990286070e-209,2.760618942666510168e-309,8.439999999999908908e+00
1.354000000000000092e+01,1.620627608964438827e-210,3.079627442769215550e-310,8.459999999999908482e+00
1.356000000000000050e+01,2.252898103473198286e-211,3.426994920576047500e-311,8.479999999999908056e+00
1.358000000000000007e+01,3.112920715863476623e-212,3.804113736050929510e-312,8.499999999999907629e+00
1.359999999999999964e+01,4.274843234969274416e-213,4.212301664525023695e-313,8.519999999999907203e+00
1.362000000000000099e+01,5.833790832886395356e-214,4.652780488911608859e-314,8.539999999999906777e+00
1.364000000000000057e+01,7.910573372274610958e-215,5.126653547796846551e-315,8.559999999999906350e+00
1.366000000000000014e+01,1.065697458209363303e-215,5.634882474694294941e-316,8.579999999999905924e+00
1.367999999999999972e+01,1.426149418978142496e-216,6.178263233568620925e-317,8.599999999999905498e+00
1.370000000000000107e+01,1.895530049076067178e-217,6.757405007361146759e-318,8.619999999999905071e+00
1.372000000000000064e+01,2.501799793511562733e-218,7.372694600066001555e-319,8.639999999999904645e+00
1.374000000000000021e+01,3.278261665933018608e-219,8.024120154107685124e-320,8.659999999999904219e+00
1.375999999999999979e+01,4.263898542234906937e-220,8.710377336181176574e-321,8.679999999999903793e+00
1.378000000000000114e+01,5.503435747367148319e-221,9.436653835567808994e-322,8.699999999999903366e+00
1.380000000000000071e+01,7.046982905747434200e-222,1.037537856266617743e-322,8.719999999999902940e+00
1.382000000000000028e+01,8.949074204006126676e-223,9.881312916824930884e-324,8.739999999999902514e+00
1.383999999999999986e+01,1.126689307176932732e-223,0.000000000000000000e+00,8.759999999999902087e+00
1.385999999999999943e+01,1.405744149549229950e-224,0.000000000000000000e+00,8.779999999999901661e+00
1.388000000000000078e+01,1.737340427290900261e-225,0.000000000000000000e+00,8.799999999999901235e+00
1.390000000000000036e+01,2.125747668515572857e-226,0.000000000000000000e+00,8.819999999999900808e+00
1.391999999999999993e+01,2.573498705101560121e-227,0.000000000000000000e+00,8.839999999999900382e+00
1.393999999999999950e+01,3.080477563952903545e-228,0.000000000000000000e+00,8.859999999999899956e+00
1.396000000000000085e+01,3.642851700771600608e-229,0.000000000000000000e+00,8.879999999999899529e+00
1.398000000000000043e+01,4.251902964919396806e-230,0.000000000000000000e+00,8.899999999999899103e+00
1.400000000000000000e+01,4.892864811651039470e-231,0.000000000000000000e+00,8.919999999999898677e+00
1.401999999999999957e+01,5.543948938511553815e-232,0.000000000000000000e+00,8.939999999999898250e+00
1.404000000000000092e+01,6.175848512366959461e-233,0.000000000000000000e+00,8.959999999999897824e+00
1.406000000000000050e+01,6.752143842547066910e-234,0.000000000000000000e+00,8.979999999999897398e+00
1.408000000000000007e+01,7.231216451686924952e-235,0.000000000000000000e+00,8.999999999999896971e+00
1.409999999999999964e+01,7.570505690447194492e-236,0.000000000000000000e+00,9.019999999999896545e+00
1.412000000000000099e+01,7.734224527648569789e-237,0.000000000000000000e+00,9.039999999999896119e+00
1.414000000000000057e+01,7.705993004469616768e-238,0.000000000000000000e+00,9.059999999999895692e+00
1.416000000000000014e+01,7.508252312803616940e-239,0.000000000000000000e+00,9.079999999999895266e+00
1.417999999999999972e+01,7.230790140306397128e-240,0.000000000000000000e+00,9.099999999999894840e+00
1.420000000000000107e+01,7.071235940530489186e-241,0.000000000000000000e+00,9.119999999999894413e+00
1.422000000000000064e+01,7.390966022916827079e-242,0.000000000000000000e+00,9.139999999999893987e+00
1.424000000000000021e+01,8.790480889879082417e-243,0.000000000000000000e+00,9.159999999999893561e+00
1.425999999999999979e+01,1.220896409529492015e-243,0.000000000000000000e+00,9.179999999999893134e+00
1.428000000000000114e+01,1.905338127382692017e-244,0.000000000000000000e+00,9.199999999999892708e+00
1.430000000000000071e+01,3.136310422723987218e-245,0.000000000000000000e+00,9.219999999999892282e+00
1.432000000000000028e+01,5.201662027083079442e-246,0.000000000000000000e+00,9.239999999999891855e+00
1.433999999999999986e+01,8.498738427913584183e-247,0.000000000000000000e+00,9.259999999999891429e+00
1.435999999999999943e+01,1.356562672552373394e-247,0.000000000000000000e+00,9.279999999999891003e+00
1.438000000000000078e+01,2.111883371730120170e-248,0.000000000000000000e+00,9.299999999999890576e+00
1.440000000000000036e+01,3.209818764522701240e-249,0.000000000000000000e+00,9.319999999999890150e+00
1.441999999999999993e+01,4.771976176982841144e-250,0.000000000000000000e+00,9.339999999999889724e+00
1.443999999999999950e+01,6.953762140919714618e-251,0.000000000000000000e+00,9.359999999999889297e+00
1.446000000000000085e+01,9.951520339463150743e-252,0.000000000000000000e+00,9.379999999999888871e+00
1.448000000000000043e+01,1.401071596911841672e-252,0.000000000000000000e+00,9.399999999999888445e+00
1.450000000000000000e+01,1.943525504873395885e-253,0.000000000000000000e+00,9.419999999999888018e+00
1.451999999999999957e+01,2.659803749581621297e-254,0.000000000000000000e+00,9.439999999999887592e+00
1.454000000000000092e+01,3.595286012253723080e-255,0.000000000000000000e+00,9.459999999999887166e+00
1.456000000000000050e+01,4.804781229311549476e-256,0.000000000000000000e+00,9.479999999999886739e+00
1.458000000000000007e+01,6.354034494910842703e-257,0.000000000000000000e+00,9.499999999999886313e+00
1.459999999999999964e+01,8.321424480006109892e-258,0.000000000000000000e+00,9.519999999999885887e+00
1.462000000000000099e+01,1.079988107485622586e-258,0.000000000000000000e+00,9.539999999999885461e+00
1.464000000000000057e+01,1.389906090584439601e-259,0.000000000000000000e+00,9.559999999999885034e+00
1.466000000000000014e+01,1.774782759120222447e-260,0.000000000000000000e+00,9.579999999999884608e+00
1.467999999999999972e+01,2.249709375315305511e-261,0.000000000000000000e+00,9.599999999999884182e+00
1.470000000000000107e+01,2.832309234991567342e-262,0.000000000000000000e+00,9.619999999999883755e+00
1.472000000000000064e+01,3.543115504608956844e-263,0.000000000000000000e+00,9.639999999999883329e+00
1.474000000000000021e+01,4.406008407592945070e-264,0.000000000000000000e+00,9.659999999999882903e+00
1.475999999999999979e+01,5.448721011160151797e-265,0.000000000000000000e+00,9.679999999999882476e+00
1.478000000000000114e+01,6.703423057491528402e-266,0.000000000000000000e+00,9.699999999999882050e+00
1.480000000000000071e+01,8.207391904490976587e-267,0.000000000000000000e+00,9.719999999999881624e+00
1.482000000000000028e+01,1.000377852985886564e-267,0.000000000000000000e+00,9.739999999999881197e+00
1.483999999999999986e+01,1.214247455474168107e-268,0.000000000000000000e+00,9.759999999999880771e+00
1.485999999999999943e+01,1.468108322979088788e-269,0.000000000000000000e+00,9.779999999999880345e+00
1.488000000000000078e+01,1.768599320634374312e-270,0.000000000000000000e+00,9.799999999999879918e+00
1.490000000000000036e+01,2.123354865413651239e-271,0.000000000000000000e+00,9.819999999999879492e+00
1.491999999999999993e+01,2.541130292276690952e-272,0.000000000000000000e+00,9.839999999999879066e+00
1.493999999999999950e+01,3.031933560272689028e-273,0.000000000000000000e+00,9.859999999999878639e+00
1.496000000000000085e+01,3.607160474744174883e-274,0.000000000000000000e+00,9.879999999999878213e+00
1.498000000000000043e+01,4.279729749906465665e-275,0.000000000000000000e+00,9.899999999999877787e+00
1.500000000000000000e+01,5.064213385010347525e-276,0.000000000000000000e+00,9.919999999999877360e+00
1.501999999999999957e+01,5.976957029725543369e-277,0.000000000000000000e+00,9.939999999999876934e+00
1.504000000000000092e+01,7.036184330641375146e-278,0.000000000000000000e+00,9.959999999999876508e+00
1.506000000000000050e+01,8.262078746037770266e-279,0.000000000000000000e+00,9.979999999999876081e+00
1.508000000000000007e+01,9.676836056565353626e-280,0.000000000000000000e+00,9.999999999999875655e+00
1.509999999999999964e+01,1.130468084784423229e-280,0.000000000000000000e+00,1.001999999999987523e+01
1.512000000000000099e+01,1.317184065098463077e-281,0.000000000000000000e+00,1.003999999999987480e+01
1.514000000000000057e+01,1.530647223772653162e-282,0.000000000000000000e+00,1.005999999999987438e+01
1.516000000000000014e+01,1.773853579692553460e-283,0.000000000000000000e+00,1.007999999999987395e+01
1.517999999999999972e+01,2.049961436130676769e-284,0.000000000000000000e+00,1.009999999999987352e+01
1.520000000000000107e+01,2.362267787041888230e-285,0.000000000000000000e+00,1.011999999999987310e+01
1.522000000000000064e+01,2.714179357711805186e-286,0.000000000000000000e+00,1.013999999999987267e+01
1.524000000000000021e+01,3.109178702642991567e-287,0.000000000000000000e+00,1.015999999999987224e+01
1.525999999999999979e+01,3.550786042093727090e-288,0.000000000000000000e+00,1.017999999999987182e+01
1.528000000000000114e+01,4.042517767224521124e-289,0.000000000000000000e+00,1.019999999999987139e+01
1.530000000000000071e+01,4.587842764040846741e-290,0.000000000000000000e+00,1.021999999999987097e+01
1.532000000000000028e+01,5.190137879070677089e-291,0.000000000000000000e+00,1.023999999999987054e+01
1.533999999999999986e+01,5.852643956300346427e-292,0.000000000000000000e+00,1.025999999999987011e+01
1.535999999999999943e+01,6.578423898686080438e-293,0.000000000000000000e+00,1.027999999999986969e+01
1.538000000000000078e+01,7.370324135636105874e-294,0.000000000000000000e+00,1.029999999999986926e+01
1.540000000000000036e+01,8.230940702622051427e-295,0.000000000000000000e+00,1.031999999999986883e+01
1.541999999999999993e+01,9.162590859692460695e-296,0.000000000000000000e+00,1.033999999999986841e+01
1.543999999999999950e+01,1.016729079914903984e-296,0.000000000000000000e+00,1.035999999999986798e+01
1.546000000000000085e+01,1.124673953449819063e-297,0.000000000000000000e+00,1.037999999999986755e+01
1.548000000000000043e+01,1.240230854694381347e-298,0.000000000000000000e+00,1.039999999999986713e+01
1.550000000000000000e+01,1.363503622379797090e-299,0.000000000000000000e+00,1.041999999999986670e+01
1.551999999999999957e+01,1.494562559314954536e-300,0.000000000000000000e+00,1.043999999999986628e+01
1.554000000000000092e+01,1.633444338289079727e-301,0.000000000000000000e+00,1.045999999999986585e+01
1.556000000000000050e+01,1.780151805293295124e-302,0.000000000000000000e+00,1.047999999999986542e+01
1.558000000000000007e+01,1.934653420830773696e-303,0.000000000000000000e+00,1.049999999999986500e+01
1.559999999999999964e+01,2.096882073353962154e-304,0.000000000000000000e+00,1.051999999999986457e+01
1.562000000000000099e+01,2.266733012201432519e-305,0.000000000000000000e+00,1.053999999999986414e+01
1.564000000000000057e+01,2.444060682302331607e-306,0.000000000000000000e+00,1.055999999999986372e+01
1.566000000000000014e+01,2.628674299448644950e-307,0.000000000000000000e+00,1.057999999999986329e+01
1.567999999999999972e+01,2.820332081617523319e-308,0.000000000000000000e+00,1.059999999999986287e+01
1.570000000000000107e+01,3.018734145579639092e-309,0.000000000000000000e+00,1.061999999999986244e+01
1.572000000000000064e+01,3.223514184279311667e-310,0.000000000000000000e+00,1.063999999999986201e+01
1.574000000000000021e+01,3.434230153361606148e-311,0.000000000000000000e+00,1.065999999999986159e+01
1.575999999999999979e+01,3.650354307949365368e-312,0.000000000000000000e+00,1.067999999999986116e+01
1.578000000000000114e+01,3.871263035991599178e-313,0.000000000000000000e+00,1.069999999999986073e+01
1.580000000000000071e+01,4.096227024909579144e-314,0.000000000000000000e+00,1.071999999999986031e+01
1.582000000000000028e+01,4.324402365575768739e-315,0.000000000000000000e+00,1.073999999999985988e+01
1.583999999999999986e+01,4.554823253870866988e-316,0.000000000000000000e+00,1.075999999999985945e+01
1.586000000000000121e+01,4.786396812139682240e-317,0.000000000000000000e+00,1.077999999999985903e+01
1.588000000000000078e+01,5.017903622139744339e-318,0.000000000000000000e+00,1.079999999999985860e+01
1.590000000000000036e+01,5.247965290125720792e-319,0.000000000000000000e+00,1.081999999999985818e+01
1.591999999999999993e+01,5.475235487212694203e-320,0.000000000000000000e+00,1.083999999999985775e+01
1.593999999999999950e+01,5.696576896549572654e-321,0.000000000000000000e+00,1.085999999999985732e+01
1.596000000000000085e+01,5.928787750094958530e-322,0.000000000000000000e+00,1.087999999999985690e+01
1.598000000000000043e+01,5.928787750094958530e-323,0.000000000000000000e+00,1.089999999999985647e+01
1.600000000000000000e+01,4.940656458412465442e-324,0.000000000000000000e+00,1.091999999999985604e+01
1.601999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.603999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.605999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.608000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.610000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.612000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.614000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.616000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.617999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.619999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.621999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.624000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.626000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.628000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.630000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.632000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.633999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.635999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.637999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.639999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.642000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.644000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.646000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.648000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.650000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.651999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.653999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.655999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.658000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.660000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.662000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.664000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.666000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.667999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.669999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.671999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.674000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.676000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.678000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.680000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.682000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.683999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.685999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.687999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.689999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.692000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.694000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.696000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.698000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.701999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.703999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.705999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.708000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.710000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.712000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.714000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.716000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.717999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.719999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.721999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.724000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.726000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.728000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.730000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.732000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.733999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.735999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.737999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.740000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.742000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
